,county,lat,long,percent
2234,Crockett TN,35.8187949,-89.1324936,0.303564932702801
2235,Cumberland TN,35.9523984,-84.9947614,0.2479898601814077
2236,Davidson TN,36.1691287,-86.7847898,0.5844662335169659
2237,Decatur TN,35.6031362,-88.1102917,0.3065161138555634
2238,Dickson TN,36.1455325,-87.3641546,0.34948135688253434
2239,Dyer TN,36.054196,-89.3983058,0.2722463768115942
2240,Fayette TN,35.1969933,-89.4138027,0.3416777357719424
2241,Fentress TN,36.3698921,-84.9377641,0.2263959390862944
2242,Franklin TN,35.1559259,-86.0992032,0.34760220857373286
2243,Gibson TN,35.9916316,-88.9338117,0.3337570549651701
2244,Giles TN,35.2027228,-87.035319,0.34818038707287713
2245,Grainger TN,36.2775091,-83.5095458,0.23000551571980143
2246,Greene TN,36.1794867,-82.8475235,0.26060200108845816
2247,Grundy TN,35.3933855,-85.7103793,0.38777436865706866
2248,Hamblen TN,36.2183967,-83.2660711,0.26128194888178913
2249,Hamilton TN,35.163472,-85.2018432,0.4167416295393856
2250,Hancock TN,36.5213528,-83.2274928,0.23216031280547408
2251,Hardeman TN,35.2187853,-88.988697,0.5251460867899224
2252,Hardin TN,35.2018926,-88.1856958,0.23506431634111483
2253,Hawkins TN,36.4520892,-82.931485,0.2570086376723746
2254,Haywood TN,35.5866782,-89.2826913,0.6036464526357511
2255,Henderson TN,35.6539945,-88.3876742,0.2503232222774739
2256,Henry TN,36.325295,-88.3002878,0.34060758301279537
2257,Hickman TN,35.8023275,-87.4671159,0.35490660352538805
2258,Houston TN,36.2857824,-87.7055983,0.46250412950115627
2259,Humphreys TN,36.0408218,-87.7904526,0.423284278012531
2260,Jackson TN,36.3542499,-85.6741278,0.41563097514340347
2261,Jefferson TN,36.0483379,-83.4411426,0.24101600318924768
2262,Johnson TN,36.4532029,-81.8612467,0.23942525024216985
2263,Knox TN,35.9927265,-83.9377209,0.3443280562527897
2264,Lake TN,36.3339054,-89.4855365,0.4235745088643987
2265,Lauderdale TN,35.7629507,-89.6277318,0.46161813787547473
2266,Lawrence TN,35.2204764,-87.396546,0.2784019975031211
2267,Lewis TN,35.5232441,-87.4969827,0.30826587132509586
2268,Lincoln TN,35.1427838,-86.5934033,0.24796502864033765
2269,Loudon TN,35.7350854,-84.3140848,0.22914873374711187
2270,Macon TN,36.5377572,-86.0009596,0.22476466328747285
2271,Madison TN,35.6060563,-88.8334238,0.45125546656183974
2272,Marion TN,35.1334215,-85.618399,0.3797675088865405
2273,Marshall TN,35.4683433,-86.765865,0.3468019737454613
2274,Maury TN,35.6156963,-87.0777632,0.3582681936617585
2275,Meigs TN,35.512203,-84.8161015,0.29339051463168514
2276,Monroe TN,35.4478181,-84.249705,0.2675970130982984
2277,Montgomery TN,36.5003535,-87.3808865,0.4407563327576281
2278,Moore TN,35.2888885,-86.358684,0.25187566988210075
2279,Morgan TN,36.138697,-84.6392616,0.26522140221402213
2280,Obion TN,36.3579958,-89.1500236,0.270065869724323
2281,Overton TN,36.3448504,-85.2830756,0.36599686847599167
2282,Perry TN,35.6637521,-87.8693256,0.3784814956123617
2283,Pickett TN,36.5593638,-85.075741,0.2902568283734203
2284,Polk TN,35.1094371,-84.5411124,0.3063211751114045
2285,Putnam TN,36.1409404,-85.4961801,0.3059607843137255
2286,Rhea TN,35.60059,-84.9495484,0.2481586402266289
2287,Roane TN,35.8472504,-84.5239292,0.28534850640113796
2288,Robertson TN,36.5275092,-86.8693538,0.31534101715546425
2289,Rutherford TN,35.8433688,-86.4172127,0.3683837811589511
2290,Scott TN,36.435234,-84.50352,0.21775644871025795
2291,Sequatchie TN,35.3723358,-85.410082,0.2895760404511863
2292,Sevier TN,35.7953454,-83.5184957,0.21905268131348926
2293,Shelby TN,35.1837942,-89.895397,0.6263469762253139
2294,Smith TN,36.2566451,-85.9419149,0.3485254691689008
2295,Stewart TN,36.4584642,-87.8118894,0.40449657869012706
2296,Sullivan TN,36.5096806,-82.3013363,0.2558318165879072
2297,Sumner TN,36.473443,-86.4597975,0.2842303338126855
2298,Tipton TN,35.5002588,-89.766803,0.29620862920975044
2299,Trousdale TN,36.3930297,-86.1566909,0.4268502581755594
2300,Unicoi TN,36.1001287,-82.4182181,0.2699689528648038
2301,Union TN,36.2841401,-83.8360878,0.25360329444063145
2302,Warren TN,35.6782498,-85.7773428,0.36511717249327696
2303,Washington TN,36.2956649,-82.4950374,0.2982386742171885
2304,Wayne TN,35.2428473,-87.8198433,0.2119941669704703
2305,Weakley TN,36.3035963,-88.7211938,0.28759017589365327
2306,White TN,35.9270486,-85.4557854,0.3057986870897155
2307,Williamson TN,35.8948075,-86.8980679,0.2612834502468174
2308,Wilson TN,36.149527,-86.2912423,0.2853453465115828
2309,Anderson TX,31.8412614,-95.6617267,0.2351961509992598
2310,Andrews TX,32.3122581,-102.6402058,0.17737617135207498
2311,Angelina TX,31.2518963,-94.6111337,0.2757868056044498
2312,Aransas TX,28.1226209,-96.9675012,0.2802653399668325
2313,Archer TX,33.6163054,-98.6872669,0.1260806916426513
2314,Armstrong TX,34.964179,-101.3566363,0.10481283422459893
2315,Atascosa TX,28.8914775,-98.535381,0.40350601367816996
2316,Austin TX,29.8919013,-96.2701696,0.1933213151343463
2317,Bailey TX,34.0675209,-102.8303446,0.2566079295154185
2318,Bandera TX,29.756389,-99.2482849,0.19729043183742592
2319,Bastrop TX,30.1007718,-97.3106392,0.40292471712756833
2320,Baylor TX,33.6188024,-99.2081888,0.16771356783919597
2321,Bee TX,28.4160769,-97.7425858,0.4381266658205356
2322,Bell TX,31.0427479,-97.4812697,0.4119434842122358
2323,Bexar TX,29.4486708,-98.5201465,0.5156040421973949
2324,Blanco TX,30.2664556,-98.399217,0.24532475366981701
2325,Borden TX,32.7385899,-101.439199,0.0881542699724518
2326,Bosque TX,31.9008189,-97.6376407,0.1858346927678086
2327,Bowie TX,33.4460648,-94.422393,0.28799005762060786
2328,Brazoria TX,29.1678175,-95.434647,0.3224781944743721
2329,Brazos TX,30.6567132,-96.3023935,0.3123012043886923
2330,Brewster TX,29.8089965,-103.2524579,0.456426170157745
2331,Briscoe TX,34.5251725,-101.205893,0.16666666666666666
2332,Brooks TX,27.0349936,-98.2152756,0.7848522679983354
2333,Brown TX,31.7641372,-98.998456,0.13651681365168136
2334,Burleson TX,30.4934867,-96.6220912,0.26409541511771994
2335,Burnet TX,30.7896305,-98.2011868,0.21874255775184567
2336,Caldwell TX,29.8323986,-97.628141,0.4328695337911095
2337,Calhoun TX,28.4417191,-96.5795739,0.36251504211793023
2338,Callahan TX,32.2931499,-99.372249,0.14450644602655377
2339,Cameron TX,26.1029227,-97.4789584,0.6499122179595552
2340,Camp TX,32.9745813,-94.979085,0.32941176470588235
2341,Carson TX,35.4054961,-101.3553558,0.10511159107271419
2342,Cass TX,33.0836979,-94.3575786,0.2480488632507635
2343,Castro TX,34.5336207,-102.2587856,0.2973100519112789
2344,Chambers TX,29.6963741,-94.6694454,0.18934509670851712
2345,Cherokee TX,31.8438807,-95.1563425,0.24029517549299267
2346,Childress TX,34.5246235,-100.2081658,0.16032064128256512
2347,Clay TX,33.7859042,-98.2129174,0.1463318172829741
2348,Cochran TX,33.6084401,-102.830449,0.2791712104689204
2349,Coke TX,31.8771104,-100.6352305,0.12713068181818182
2350,Coleman TX,31.9142052,-99.3466223,0.1265750286368843
2351,Collin TX,33.1945322,-96.5794437,0.33490081599360677
2352,Collingsworth TX,34.9633577,-100.2721351,0.15391304347826087
2353,Colorado TX,29.596296,-96.5089347,0.24996920044351362
2354,Comal TX,29.8054913,-98.260544,0.22220497195753847
2355,Comanche TX,31.9516447,-98.5496169,0.18141051773338768
2356,Concho TX,31.3188831,-99.8636485,0.1938061938061938
2357,Cooke TX,33.6391964,-97.2103433,0.15650477318653752
2358,Coryell TX,31.3911774,-97.7980223,0.3106480366176825
2359,Cottle TX,34.0919063,-100.2764416,0.242914979757085
2360,Crane TX,31.4227965,-102.4877739,0.21434138737334374
2361,Crockett TX,30.7175316,-101.4042113,0.32944406314344543
2362,Crosby TX,33.609144,-101.2987099,0.35758254057078903
2363,Culberson TX,31.4459085,-104.5269447,0.646188850967008
2364,Dallam TX,36.2863696,-102.5940204,0.16492829204693613
2365,Dallas TX,32.7669866,-96.7784238,0.5711326443388907
2366,Dawson TX,32.742528,-101.9487714,0.2797913234486546
2367,Delta TX,33.3859329,-95.6733504,0.22497522299306244
2368,Denton TX,33.205132,-97.1211403,0.3335433991951594
2369,Dickens TX,33.6153628,-100.7876173,0.21197252208047104
2370,Dimmit TX,28.4235871,-99.7658713,0.7339732601988345
2371,Donley TX,34.9550364,-100.8158457,0.1472312703583062
2372,Duval TX,27.6811232,-98.4973933,0.766804788213628
2373,Eastland TX,32.3246454,-98.8365596,0.14934565050038492
2374,Ector TX,31.8653008,-102.5425068,0.24968474148802017
2375,Edwards TX,29.9858774,-100.3073732,0.26244343891402716
2376,Ellis TX,32.3468783,-96.7969403,0.2563387564403243
2377,Erath TX,32.2366609,-98.2205073,0.15754028701996312
2378,Falls TX,31.2519298,-96.9341275,0.3741258741258741
2379,Fannin TX,33.5911611,-96.1049882,0.23009996297667532
2380,Fayette TX,29.8778861,-96.9212309,0.21941048241872807
2381,Fisher TX,32.7404728,-100.4031198,0.31430325352977284
2382,Floyd TX,34.0737305,-101.3032742,0.2642685851318945
2383,Foard TX,33.9633063,-99.8168285,0.2828282828282828
2384,Franklin TX,33.1758457,-95.2190662,0.17641531595019966
2385,Freestone TX,31.7017487,-96.1449568,0.24438573315719947
2386,Frio TX,28.8693343,-99.1087876,0.5987903225806451
2387,Gaines TX,32.7439423,-102.6315614,0.13157894736842105
2388,Galveston TX,29.233453,-94.8884558,0.3589363905594215
2389,Garza TX,33.183792,-101.3011341,0.17884615384615385
2390,Gillespie TX,30.3250913,-98.9418512,0.16374501992031873
2391,Glasscock TX,31.8680062,-101.5214944,0.07612456747404844
2392,Goliad TX,28.6607,-97.4304145,0.3259109311740891
2393,Gonzales TX,29.4619121,-97.4919205,0.29337956083869904
2394,Gray TX,35.4025424,-100.8123736,0.11990797130870212
2395,Grayson TX,33.624524,-96.675693,0.25246072307401096
2396,Gregg TX,32.4863971,-94.8162759,0.2986966053918616
2397,Grimes TX,30.5432314,-95.988082,0.2719451226601558
2398,Guadalupe TX,29.583532,-97.946771,0.3179706749606172
2399,Hale TX,34.0684364,-101.8228879,0.2533318274226338
2400,Hall TX,34.6556227,-100.7638926,0.23895401262398558
2401,Hamilton TX,31.7073424,-98.1117562,0.16638513513513514
2402,Hansford TX,36.2728469,-101.3569304,0.08103975535168195
2403,Hardeman TX,34.2899036,-99.7456973,0.2020066889632107
2404,Hardin TX,30.3296483,-94.3931782,0.15772174484669202
2405,Harris TX,29.857273,-95.3930371,0.49390157203733853
2406,Harrison TX,32.5479914,-94.3744344,0.323118074130684
2407,Hartley TX,35.8402444,-102.6100473,0.09618400418191322
2408,Haskell TX,33.1759638,-99.730774,0.2747143566815698
2409,Hays TX,30.0612247,-98.0292673,0.4327498263035705
2410,Hemphill TX,35.8159564,-100.2792102,0.1272365805168986
2411,Henderson TX,32.2116334,-95.8534183,0.22101567307344264
2412,Hidalgo TX,26.3963839,-98.18099,0.7040076459301949
2413,Hill TX,31.9826809,-97.130668,0.22847654628476546
2414,Hockley TX,33.605932,-102.3433978,0.2082982898794505
2415,Hood TX,32.430149,-97.8316766,0.17053472376303527
2416,Hopkins TX,33.1489673,-95.5654337,0.2177526856425939
2417,Houston TX,31.3230362,-95.4215995,0.27574872169466763
2418,Howard TX,32.3034298,-101.4387208,0.24266820011500861
2419,Hudspeth TX,31.4508678,-105.3775489,0.4391657010428737
2420,Hunt TX,33.1233077,-96.0842298,0.23783379086598452
2421,Hutchinson TX,35.837047,-101.3627461,0.13181130171543895
2422,Irion TX,31.3034241,-100.9813037,0.14213197969543148
2423,Jack TX,33.2321615,-98.1711758,0.10419532324621733
2424,Jackson TX,28.9598019,-96.58908,0.21293532338308457
2425,Jasper TX,30.7529323,-94.0222943,0.2532366649404454
2426,Jefferson TX,29.8539997,-94.1493306,0.503999909734054
2427,Johnson TX,32.3798207,-97.3649587,0.21491461566812728
2428,Jones TX,32.7437089,-99.8744297,0.22022633375246992
2429,Karnes TX,28.9089957,-97.8522048,0.31660692951015534
2430,Kaufman TX,32.5989442,-96.2883773,0.27320449956734927
2431,Kendall TX,29.9435246,-98.7092693,0.17111848394534104
2432,Kenedy TX,26.8902129,-97.5911434,0.49101796407185627
2433,Kent TX,33.1847797,-100.7697199,0.16296296296296298
2434,Kerr TX,30.059953,-99.3533388,0.19827231591937475
2435,Kimble TX,30.479472,-99.7463959,0.11469344608879492
2436,King TX,33.6142675,-100.2453455,0.034482758620689655
2437,Kinney TX,29.3470865,-100.4177003,0.3663157894736842
2438,Kleberg TX,27.4387348,-97.6606203,0.5337375098237341
2439,Knox TX,33.6118897,-99.7303563,0.21986754966887417
2440,Lamar TX,33.6672628,-95.5703477,0.24312380066290631
2441,Lamb TX,34.0688615,-102.3480182,0.24395013444145686
2442,Lampasas TX,31.1967308,-98.2408885,0.2053026096612993
2443,Lavaca TX,29.3825778,-96.9236334,0.17217265493127562
2444,Lee TX,30.3214983,-96.9768226,0.262337244815946
2445,Leon TX,31.3004926,-95.9956219,0.15291576673866092
2446,Liberty TX,30.1585081,-94.8440607,0.22869955156950672
2447,Limestone TX,31.5475427,-96.593623,0.29194763982546607
2448,Lipscomb TX,36.2801998,-100.2726827,0.10188356164383562
2449,Llano TX,30.7075845,-98.6846901,0.19062565390249006
2450,Loving TX,31.8449361,-103.5612293,0.140625
2451,Lubbock TX,33.6114688,-101.8199438,0.28810975609756095
2452,Lynn TX,33.1784124,-101.8184933,0.25829504849412965
2453,Madison TX,30.9668782,-95.9303719,0.2400695134061569
2454,Marion TX,32.7981821,-94.3568533,0.3491359177954227
2455,Martin TX,32.3098298,-101.9618363,0.15270935960591134
2456,Mason TX,30.7039159,-99.2373018,0.19308943089430894
2457,Matagorda TX,28.7747601,-96.0015316,0.32803098986235885
2458,Maverick TX,28.7297873,-100.316678,0.7860456309760485
2459,Medina TX,29.3536614,-99.1110845,0.29808710823104245
2460,Menard TX,30.8852677,-99.8588613,0.20141342756183744
2461,Midland TX,31.8142693,-102.0024538,0.18579725093616162
2462,Milam TX,30.791242,-96.9843946,0.3202916160388821
2463,Mills TX,31.4948885,-98.5946231,0.1267605633802817
2464,Mitchell TX,32.3041168,-100.9243924,0.23229706390328153
2465,Montague TX,33.6783558,-97.7250138,0.143981421752032
2466,Montgomery TX,30.2988009,-95.50295,0.19016480564717844
2467,Moore TX,35.8356759,-101.8905018,0.19338014042126378
2468,Morris TX,33.116466,-94.7312653,0.3615489394823896
2469,Motley TX,34.0578993,-100.7931519,0.09166666666666666
2470,Nacogdoches TX,31.6205598,-94.6202497,0.3130295840797947
2471,Navarro TX,32.048448,-96.4769087,0.2831293933871388
2472,Newton TX,30.7867182,-93.73925,0.28573862668256944
2473,Nolan TX,32.3123379,-100.4181078,0.26579234972677596
2474,Nueces TX,27.7400315,-97.5162143,0.4762757013235661
2475,Ochiltree TX,36.2787442,-100.8158636,0.0845305713331106
2476,Oldham TX,35.4019206,-102.5976203,0.08170310701956271
2477,Orange TX,30.1223229,-93.8940999,0.22281931974572383
2478,Panola TX,32.1639784,-94.3051563,0.2161290322580645
2479,Parker TX,32.7770964,-97.8059049,0.16465383486392418
2480,Parmer TX,34.5321628,-102.7848533,0.2071260767423649
2481,Pecos TX,30.773298,-102.7181533,0.3833734939759036
2482,Polk TX,30.7845525,-94.8373376,0.25394585554510296
2483,Potter TX,35.3986751,-101.893804,0.269413988657845
2484,Presidio TX,30.0058912,-104.2616192,0.7055586130985141
2485,Rains TX,32.8705795,-95.79544,0.18620014680694885
2486,Randall TX,34.962529,-101.8955472,0.15240663232453316
2487,Reagan TX,31.3751911,-101.5143954,0.1874258600237248
2488,Real TX,29.8300967,-99.812549,0.18045602605863192
2489,Reeves TX,31.308366,-103.712706,0.5752519986096628
2490,Refugio TX,28.3221157,-97.1624723,0.3728053791557714
2491,Roberts TX,35.838596,-100.8366824,0.06496062992125984
2492,Robertson TX,31.025481,-96.5149408,0.38397145601756555
2493,Rockwall TX,32.8986766,-96.4044017,0.2275912326924155
2494,Runnels TX,31.8451193,-99.9827145,0.1414940021810251
2495,Rusk TX,32.1094232,-94.7563823,0.23999784320069018
2496,Sabine TX,31.3432997,-93.8519129,0.17627785058977719
2497,Schleicher TX,30.8962331,-100.5272161,0.21730580137659783
2498,Scurry TX,32.7443531,-100.9133465,0.1666998209667794
2499,Shackelford TX,32.7438198,-99.3470045,0.09611151870873075
2500,Shelby TX,31.7901394,-94.1425794,0.25010771219302025
2501,Sherman TX,36.2785929,-101.8992648,0.11657032755298652
2502,Smith TX,32.3770156,-95.2700409,0.2695443524578837
2503,Somervell TX,32.2180714,-97.7692171,0.17326172979084228
2504,Starr TX,26.5309027,-98.7402346,0.8634183287048726
2505,Stephens TX,32.7380521,-98.8393443,0.1392145369284877
2506,Sterling TX,31.8357735,-101.0549114,0.06275303643724696
2507,Stonewall TX,33.1795797,-100.2538069,0.23703703703703705
2508,Sutton TX,30.5221852,-100.5133594,0.2478173270651444
2509,Swisher TX,34.5263193,-101.7438647,0.2550660792951542
2510,Tarrant TX,32.7721191,-97.2912241,0.41426607081471295
2511,Taylor TX,32.2971255,-99.8904299,0.22536578600651827
2512,Terrell TX,30.2323427,-102.0725126,0.33153153153153153
2513,Terry TX,33.171229,-102.339284,0.28552170396333243
2514,Throckmorton TX,33.1706954,-99.205796,0.13407134071340712
2515,Titus TX,33.214599,-94.9667825,0.29907386491981025
2516,Travis TX,30.2395128,-97.6912697,0.6014307970143933
2517,Trinity TX,31.096675,-95.1516869,0.2588612670408982
2518,Tyler TX,30.7692953,-94.3756561,0.21792526783381239
2519,Upshur TX,32.7353495,-94.9411837,0.19626106486986392
2520,Upton TX,31.3538163,-102.0415461,0.2561538461538462
2521,Uvalde TX,29.3503081,-99.768427,0.45346769413159455
2522,Victoria TX,28.7963699,-96.9711977,0.3050635982393512
2523,Walker TX,30.7431631,-95.5698246,0.3345999464811346
2524,Waller TX,30.0135901,-95.9821493,0.4096340083008427
2525,Ward TX,31.5130687,-103.1051127,0.25916795069337445
2526,Washington TX,30.2150752,-96.4102717,0.23484059178995625
2527,Webb TX,27.7607987,-99.3407518,0.7655670942781511
2528,Wharton TX,29.2784805,-96.2296745,0.3006317881734933
2529,Wheeler TX,35.3925926,-100.2531067,0.10902255639097744
2530,Wichita TX,33.9882125,-98.7080098,0.25659466575649714
2531,Wilbarger TX,34.0849199,-99.2424397,0.24396984924623116
2532,Willacy TX,26.4818607,-97.5947313,0.7109004739336493
2533,Williamson TX,30.6490817,-97.6050646,0.3789711583808515
2534,Wilson TX,29.173883,-98.0867336,0.28020924149956405
2535,Winkler TX,31.8328615,-103.0549246,0.23072463768115942
2536,Wise TX,33.2190947,-97.6539968,0.15526632923596048
2537,Wood TX,32.7835881,-95.3821664,0.173824014561174
2538,Yoakum TX,33.1623979,-102.8322422,0.19219924812030076
2539,Young TX,33.1587778,-98.6783895,0.13559322033898305
2540,Zapata TX,26.9969806,-99.1826027,0.7132373694609089
2541,Zavala TX,28.8646523,-99.7598304,0.8327402135231317
2542,Beaver UT,38.357535,-113.2389481,0.13515625
2543,Cache UT,41.7341174,-111.7453987,0.1476367247535053
2544,Carbon UT,39.673284,-110.5884845,0.30064754856614245
2545,Daggett UT,40.890099,-109.5057855,0.18076923076923077
2546,Davis UT,41.0375594,-112.2019434,0.18079772691605614
2547,Duchesne UT,40.2893927,-110.4295838,0.09108010659978052
2548,Emery UT,39.0090246,-110.7210999,0.12789390874353787
2549,Garfield UT,37.8316645,-111.4509076,0.14115490375802017
2550,Grand UT,38.9743261,-109.5734502,0.43721518987341773
2551,Iron UT,37.9093044,-113.3067405,0.12861505299083886
2552,Juab UT,39.71412,-112.790471,0.11354481369587109
2553,Kane UT,37.2750892,-111.815329,0.22070602195194305
2554,Millard UT,38.9567436,-113.133092,0.08575407879029048
2555,Morgan UT,41.0910273,-111.5778846,0.08766586904502936
2556,Piute UT,38.3358805,-112.1293755,0.09462915601023018
2557,Rich UT,41.6275976,-111.2402269,0.08242303872889771
2558,Sanpete UT,39.3825309,-111.5728826,0.10265004713522573
2559,Sevier UT,38.7468245,-111.8119299,0.09146114760193333
2560,Summit UT,40.8720603,-110.9684862,0.4615736505032022
2561,Tooele UT,40.4677525,-113.1239786,0.23487877057265977
2562,Uintah UT,40.1258872,-109.5177482,0.08607441940775275
2563,Utah UT,40.1204248,-111.6685082,0.09724105721022097
2564,Wasatch UT,40.3348838,-111.1615683,0.22849097924705392
2565,Washington UT,37.2625308,-113.4878003,0.15435458786936238
2566,Wayne UT,38.2598402,-110.990877,0.16201959306706856
2567,Weber UT,41.2703252,-111.876883,0.26136842659922016
2568,Addison VT,44.0312479,-73.1415807,0.6843662758235622
2569,Bennington VT,43.0353254,-73.1114603,0.6544648439720343
2570,Caledonia VT,44.4687907,-72.1121676,0.5996632750164702
2571,Chittenden VT,44.4633289,-73.0694099,0.6957187337830825
2572,Essex VT,44.7240209,-71.7327362,0.550035739814153
2573,Franklin VT,44.8589643,-72.9094023,0.606244971842317
2574,Lamoille VT,44.6037037,-72.6389224,0.6982816149482817
2575,Orange VT,44.0033924,-72.3696871,0.6458407457482388
2576,Orleans VT,44.8284417,-72.25163,0.6087068080738967
2577,Rutland VT,43.5808577,-73.0382023,0.5972945576566815
2578,Washington VT,44.2749884,-72.6095138,0.6944074794417716
2579,Windham VT,42.9953348,-72.721955,0.7305465651638784
2580,Windsor VT,43.5726846,-72.5988211,0.6792571169727168
2581,Accomack VA,37.7659435,-75.7578073,0.4769173260233007
2582,Albemarle VA,38.0241841,-78.5535056,0.5520062329567589
2583,Alleghany VA,37.7879048,-80.008669,0.47441795622473165
2584,Amelia VA,37.3319271,-77.9774619,0.3600867678958785
2585,Amherst VA,37.6293036,-79.1546672,0.39412157648630597
2586,Appomattox VA,37.3707253,-78.8109404,0.30913673597983615
2587,Arlington VA,38.8783374,-77.1007034,0.6910159172845385
2588,Augusta VA,38.1719106,-79.1475571,0.2806783083867902
2589,Bath VA,38.0683679,-79.7312032,0.40215924426450744
2590,Bedford VA,37.3122568,-79.5272234,0.2727855711422846
2591,Bedford VA,37.3122568,-79.5272234,0.43672014260249553
2592,Bland VA,37.1306124,-81.1258532,0.24932157394843962
2593,Botetourt VA,37.5654822,-79.7975457,0.2988871224165342
2594,Brunswick VA,36.7642043,-77.8614832,0.6213761353738957
2595,Buchanan VA,37.2681198,-82.0381508,0.32075471698113206
2596,Buckingham VA,37.573928,-78.5291687,0.5028831969961111
2597,Campbell VA,37.2101515,-79.0954282,0.29557129514321295
2598,Caroline VA,38.0303193,-77.3523482,0.53296220334017
2599,Carroll VA,36.7319632,-80.7278307,0.2852608762966403
2600,Charlotte VA,37.0090421,-78.6585682,0.42438114615123773
2601,Chesterfield VA,37.3784338,-77.5858474,0.45438276370271596
2602,Clarke VA,39.1153068,-77.9907479,0.4172893584127802
2603,Craig VA,37.4736031,-80.2310507,0.31121109861267343
2604,Culpeper VA,38.4859303,-77.9564758,0.40992528820939095
2605,Cumberland VA,37.5201891,-78.2528364,0.47979397781299526
2606,Dickenson VA,37.1367011,-82.3492199,0.3581981460023175
2607,Dinwiddie VA,37.0734984,-77.6354922,0.4820075060710869
2608,Essex VA,37.9394802,-76.9418713,0.5314537444933921
2609,Fairfax VA,38.8295203,-77.2732524,0.5956560429407863
2610,Fairfax VA,38.8531833,-77.2990252,0.5956560429407863
2611,Fairfax VA,38.8295203,-77.2732524,0.5719322383695933
2612,Fairfax VA,38.8531833,-77.2990252,0.5719322383695933
2613,Fauquier VA,38.7440956,-77.8215005,0.39277176205878217
2614,Floyd VA,36.9314331,-80.3502662,0.3574045002616431
2615,Fluvanna VA,37.830584,-78.2834938,0.4622323319476037
2616,Franklin VA,36.6840142,-76.9413956,0.34036020518965066
2617,Franklin VA,36.9911862,-79.8827149,0.34036020518965066
2618,Franklin VA,36.6840142,-76.9413956,0.6497706422018349
2619,Franklin VA,36.9911862,-79.8827149,0.6497706422018349
2620,Frederick VA,39.2036601,-78.2638291,0.3486838489860966
2621,Giles VA,37.3180719,-80.698321,0.3612066684308018
2622,Gloucester VA,37.4035413,-76.5235051,0.35077529430067933
2623,Goochland VA,37.7188141,-77.9176263,0.3511828764551258
2624,Grayson VA,36.6522288,-81.215324,0.29040865047043957
2625,Greene VA,38.2979805,-78.4701629,0.3646237393328161
2626,Greensville VA,36.6803363,-77.5602774,0.6364190012180267
2627,Halifax VA,36.766461,-78.9396142,0.46525281572010546
2628,Hanover VA,37.7602149,-77.4913168,0.3097632835517627
2629,Henrico VA,37.6312689,-77.6519216,0.5522278585560987
2630,Henry VA,36.7814785,-79.7592313,0.41329167167407765
2631,Highland VA,38.3662431,-79.5644718,0.3248407643312102
2632,Lancaster VA,37.7048433,-76.4126628,0.4523775319637983
2633,Lee VA,36.7017206,-83.1301117,0.2691185663679933
2634,Loudoun VA,39.0812,-77.6388976,0.5153005123078845
2635,Louisa VA,37.9727041,-77.959795,0.42262338925358617
2636,Lunenburg VA,36.9455547,-78.2405281,0.46808510638297873
2637,Madison VA,38.4120586,-78.2769614,0.3990021167221046
2638,Mathews VA,37.4253479,-76.2688078,0.3362486043915147
2639,Mecklenburg VA,36.6872563,-78.3689592,0.45904357630828413
2640,Middlesex VA,37.6069753,-76.5280819,0.38980263157894735
2641,Montgomery VA,37.1755344,-80.3877913,0.4853324879904411
2642,Nelson VA,37.7890795,-78.8834397,0.5055757575757576
2643,Northampton VA,37.3027754,-75.9240177,0.5763364658758281
2644,Northumberland VA,37.8569736,-76.3796872,0.42220164064567345
2645,Nottoway VA,37.1411668,-78.0538655,0.48846041484078295
2646,Orange VA,38.250193,-78.0096224,0.42008071419836124
2647,Page VA,38.6232085,-78.4918718,0.3640985529917872
2648,Patrick VA,36.6671385,-80.286413,0.29265044194212375
2649,Pittsylvania VA,36.8217206,-79.3985019,0.35389980769857565
2650,Powhatan VA,37.5494041,-77.9128553,0.26331723027375203
2651,Pulaski VA,37.0633853,-80.7134439,0.36049046321525885
2652,Rappahannock VA,38.6845215,-78.1688241,0.4544411292173514
2653,Richmond VA,37.531399,-77.4760085,0.41750663129973475
2654,Richmond VA,37.9428936,-76.7305609,0.41750663129973475
2655,Richmond VA,37.531399,-77.4760085,0.7781262491160102
2656,Richmond VA,37.9428936,-76.7305609,0.7781262491160102
2657,Roanoke VA,37.278458,-79.9581739,0.3653279184645723
2658,Roanoke VA,37.3435877,-79.9439958,0.3653279184645723
2659,Roanoke VA,37.278458,-79.9581739,0.6010210434566057
2660,Roanoke VA,37.3435877,-79.9439958,0.6010210434566057
2661,Rockbridge VA,37.8145174,-79.4477537,0.4016900854868822
2662,Rockingham VA,38.5075848,-78.8853213,0.28867664773705043
2663,Russell VA,36.9334198,-82.0959342,0.307577763070814
2664,Scott VA,36.7127756,-82.6136238,0.23969175340272217
2665,Shenandoah VA,38.856204,-78.5739867,0.33391833995767306
2666,Smyth VA,36.8423183,-81.5397861,0.3264459575800266
2667,Southampton VA,36.7200678,-77.1038135,0.4789507772020725
2668,Spotsylvania VA,38.1824314,-77.6572264,0.4340738951943975
2669,Stafford VA,38.4132608,-77.4513342,0.4486737203505934
2670,Surry VA,37.1197611,-76.8801717,0.5979572887650882
2671,Sussex VA,36.9266454,-77.2597319,0.6172794117647059
2672,Tazewell VA,37.1253949,-81.5629237,0.20646289194676293
2673,Warren VA,38.9082214,-78.207594,0.3863935800694694
2674,Washington VA,36.7478138,-81.9503218,0.2760611735330836
